taxon_name,taxon_rank,identifications_count,created_at,observed_on,longitude,latitude,positional_accuracy,user_login,user_id,user_name,user_observations_count,license_code,num_identification_agreements,uri
Polygala,genus,1,2022-10-28T22:50:04-03:00,2022-10-28,-56.7952675514,-33.6782427646,12,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,1,https://www.inaturalist.org/observations/140322264
Anemone decapetala,species,1,2022-10-28T22:45:37-03:00,2022-10-28,-56.7949885178,-33.6783454424,15,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,1,https://www.inaturalist.org/observations/140321988
Scaritini,tribe,0,2022-10-28T22:44:20-03:00,2022-10-28,-56.0515299439,-34.7139164172,382,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,0,https://www.inaturalist.org/observations/140321851
Solanum sisymbriifolium,species,1,2022-10-28T22:41:19-03:00,2022-10-28,-56.7939586334,-33.6789302301,14,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,1,https://www.inaturalist.org/observations/140321640
Melica,genus,1,2022-10-28T22:39:30-03:00,2022-10-28,-56.7938942603,-33.6794837698,24,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,1,https://www.inaturalist.org/observations/140321480
Scinax granulatus,species,1,2022-10-28T22:38:34-03:00,2022-10-28,-55.7407195866,-34.1967269311,16,luciano_patron,4794023,Luciano Patrón,557,cc-by-nc,1,https://www.inaturalist.org/observations/140321418
Senecio,genus,2,2022-10-28T22:36:25-03:00,2022-10-28,-56.7942161253,-33.6794837695,14,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,2,https://www.inaturalist.org/observations/140321185
Stipa,genus,0,2022-10-28T22:31:49-03:00,2022-10-28,-56.7942375831,-33.6794480577,44,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,0,https://www.inaturalist.org/observations/140320880
Bromus,genus,0,2022-10-28T22:27:04-03:00,2022-10-28,-56.7940873802,-33.679394489,22,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,0,https://www.inaturalist.org/observations/140320566
Stipa,genus,0,2022-10-28T22:23:50-03:00,2022-10-28,-56.7940230064,-33.6796623302,32,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,0,https://www.inaturalist.org/observations/140320287
Life,stateofmatter,0,2022-10-28T22:21:06-03:00,2022-10-28,-58.0123451,-32.4105853,2200,aurelie145,6286926,Aurélie Dal Colletto,34,NA,0,https://www.inaturalist.org/observations/140320080
Verbascum virgatum,species,1,2022-10-28T22:20:55-03:00,2022-10-28,-56.793980091,-33.6800551619,20,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,1,https://www.inaturalist.org/observations/140320058
Baccharis trimera,species,1,2022-10-28T22:19:13-03:00,2022-10-28,-56.7940659217,-33.6800908737,36,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,1,https://www.inaturalist.org/observations/140319923
Chascolytrum subaristatum,species,1,2022-10-28T22:17:40-03:00,2022-10-28,-56.793980091,-33.680251577,12,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,1,https://www.inaturalist.org/observations/140319812
Senecio bonariensis,species,0,2022-10-28T22:16:01-03:00,2022-10-28,-56.7938556332,-33.6807485581,15,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,0,https://www.inaturalist.org/observations/140319697
Nothoscordum,genus,0,2022-10-28T22:13:19-03:00,2022-10-28,-56.8060822181,-33.6799123142,36,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,0,https://www.inaturalist.org/observations/140319475
Adesmia,genus,2,2022-10-28T22:11:52-03:00,2022-10-28,-56.7947525672,-33.6820550041,23,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,2,https://www.inaturalist.org/observations/140319355
Baccharis trimera,species,2,2022-10-28T22:09:52-03:00,2022-10-28,-56.7537765503,-34.3552360533,NA,karinaviera,565949,Karina Viera,231,cc-by,2,https://www.inaturalist.org/observations/140319238
Evolvulus sericeus,species,1,2022-10-28T22:08:40-03:00,2022-10-28,-56.795224636,-33.6817514596,15,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,1,https://www.inaturalist.org/observations/140319156
Coleus,genus,1,2022-10-28T22:07:55-03:00,2022-10-28,-56.7495307922,-34.3522872922,NA,karinaviera,565949,Karina Viera,231,cc-by,1,https://www.inaturalist.org/observations/140319109
Echium plantagineum,species,1,2022-10-28T22:06:50-03:00,2022-10-28,-56.79556796,-33.6814925537,15,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,1,https://www.inaturalist.org/observations/140319009
Calydorea,genus,0,2022-10-28T22:04:58-03:00,2022-10-28,-56.7963082484,-33.6810550888,10,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,0,https://www.inaturalist.org/observations/140318869
Dichondra,genus,0,2022-10-28T22:03:05-03:00,2022-10-28,-56.7998743895,-33.6801710064,8,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,0,https://www.inaturalist.org/observations/140318703
Hypochaeris albiflora,species,2,2022-10-28T22:00:17-03:00,2022-10-28,-56.8000955274,-33.6803676407,10,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,2,https://www.inaturalist.org/observations/140318469
Trifolium subterraneum,species,2,2022-10-28T21:54:55-03:00,2022-10-28,-56.8001169856,-33.6802783611,10,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,2,https://www.inaturalist.org/observations/140318017
Herbertia lahue,species,2,2022-10-28T21:49:05-03:00,2022-10-28,-56.8013293442,-33.6801622983,10,joaquinlape,6262918,Joaquín Lapetina,435,cc-by-nc,2,https://www.inaturalist.org/observations/140317422
Nyctibius griseus,species,3,2022-10-28T21:35:04-03:00,2022-10-28,-57.9911828041,-32.3573539745,99,aurelie145,6286926,Aurélie Dal Colletto,34,NA,3,https://www.inaturalist.org/observations/140316462
Dasypus septemcinctus,species,2,2022-10-28T20:58:29-03:00,2022-10-28,-56.7833398283,-30.4309151348,826,luis2168,6280113,Luis Fiallo,5,,2,https://www.inaturalist.org/observations/140314068
Aphididae,family,0,2022-10-28T20:46:48-03:00,2022-10-28,-58.0712649722,-32.331164,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,0,https://www.inaturalist.org/observations/140313116
Lampyrinae,subfamily,0,2022-10-28T20:22:25-03:00,2022-10-28,-57.5615149997,-31.1588504997,NA,diego_caballero,2513727,Diego Caballero,1613,cc-by-nc,0,https://www.inaturalist.org/observations/140311302
Agaricaceae,family,0,2022-10-28T20:20:47-03:00,2022-10-28,-57.5882401,-31.1619445,NA,diego_caballero,2513727,Diego Caballero,1613,cc-by-nc,0,https://www.inaturalist.org/observations/140311206
Arachosia praesignis,species,1,2022-10-28T19:55:54-03:00,2022-10-28,-56.0526611656,-34.7150105376,463,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,1,https://www.inaturalist.org/observations/140309036
Harmonia axyridis,species,2,2022-10-28T19:52:51-03:00,2022-10-28,-56.0521666333,-34.7143700517,910,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,2,https://www.inaturalist.org/observations/140308765
Eriopis connexa,species,2,2022-10-28T19:48:58-03:00,2022-10-28,-56.05243586,-34.7145235593,223,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,2,https://www.inaturalist.org/observations/140308503
Harmonia axyridis,species,1,2022-10-28T19:45:02-03:00,2022-10-28,-56.0525381193,-34.7148272665,454,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,1,https://www.inaturalist.org/observations/140308239
Dynastinae,subfamily,1,2022-10-28T19:43:49-03:00,2022-10-28,-56.0528499261,-34.7148614404,415,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,1,https://www.inaturalist.org/observations/140308168
Paraphimophis rusticus,species,2,2022-10-28T19:42:38-03:00,2022-10-28,-54.9229267985,-34.9410867165,530,lurtri,2633413,Lucía Rodríguez-Tricot,569,cc-by-nc,2,https://www.inaturalist.org/observations/140308084
Rhinella arenarum,species,1,2022-10-28T19:38:32-03:00,2022-10-28,-56.052491,-34.714762,13,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,1,https://www.inaturalist.org/observations/140307829
Actinote,genus,1,2022-10-28T19:34:57-03:00,2022-10-28,-56.0527423024,-34.7147677378,235,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,1,https://www.inaturalist.org/observations/140307571
Scytodes globula,species,1,2022-10-28T19:32:53-03:00,2022-10-28,-56.0519845784,-34.714481393,428,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,1,https://www.inaturalist.org/observations/140307395
Dietes,genus,1,2022-10-28T19:22:19-03:00,2022-10-28,-56.1641448,-34.9121157,14,delfi19,5149059,Delfina Prando Perelli,40,NA,1,https://www.inaturalist.org/observations/140306464
Eudiagogus episcopalis,species,1,2022-10-28T19:11:40-03:00,2022-10-28,-54.9741412327,-34.9191752173,174,lurtri,2633413,Lucía Rodríguez-Tricot,569,cc-by-nc,1,https://www.inaturalist.org/observations/140305509
Eriopis connexa,species,4,2022-10-28T19:11:09-03:00,2022-10-28,-54.9743514508,-34.9191598221,207,lurtri,2633413,Lucía Rodríguez-Tricot,569,cc-by-nc,4,https://www.inaturalist.org/observations/140305465
Senecio crassiflorus,species,1,2022-10-28T19:10:31-03:00,2022-10-28,-54.9731531739,-34.9190028465,47,lurtri,2633413,Lucía Rodríguez-Tricot,569,cc-by-nc,1,https://www.inaturalist.org/observations/140305427
Mecardonia,genus,0,2022-10-28T19:10:13-03:00,2022-10-28,-54.9701722339,-34.9109510539,1265,lurtri,2633413,Lucía Rodríguez-Tricot,569,cc-by-nc,0,https://www.inaturalist.org/observations/140305417
Heliotropium amplexicaule,species,1,2022-10-28T18:47:05-03:00,2022-10-28,-58.0757702887,-32.3111416128,6676,quimica_amiga,6198394,Quimica Amiga Educación Media,62,NA,1,https://www.inaturalist.org/observations/140303526
Heteroptera,suborder,1,2022-10-28T18:42:23-03:00,2022-10-28,-58.07124,-32.331192,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,1,https://www.inaturalist.org/observations/140302969
Musca domestica,species,1,2022-10-28T18:37:35-03:00,2022-10-28,-58.071209,-32.3311849722,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,1,https://www.inaturalist.org/observations/140302517
Eriopis connexa,species,3,2022-10-28T18:32:34-03:00,2022-10-28,-58.0712109722,-32.331201,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,3,https://www.inaturalist.org/observations/140302084
Cornu aspersum,species,1,2022-10-28T18:30:51-03:00,2022-10-28,-58.07126,-32.331184,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,1,https://www.inaturalist.org/observations/140301904
Rhea americana,species,4,2022-10-28T18:29:28-03:00,2022-10-28,-57.3144633333,-32.5590833333,16,lucasnmascolo,4937749,NA,100,cc-by-nc,4,https://www.inaturalist.org/observations/140301740
Formicidae,family,0,2022-10-28T18:29:09-03:00,2022-10-28,-58.071257,-32.331166,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,0,https://www.inaturalist.org/observations/140301709
Anthophila,epifamily,3,2022-10-28T18:25:41-03:00,2022-10-28,-58.071215,-32.3311819722,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,3,https://www.inaturalist.org/observations/140301414
Coccinellini,tribe,1,2022-10-28T18:23:33-03:00,2022-10-28,-56.0521837324,-34.71433698,527,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,1,https://www.inaturalist.org/observations/140301249
Sciapodinae,subfamily,0,2022-10-28T18:22:55-03:00,2022-10-28,-58.071215,-32.331181,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,0,https://www.inaturalist.org/observations/140301194
Harmonia axyridis,species,1,2022-10-28T18:21:57-03:00,2022-10-28,-58.071122,-32.3311909722,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,1,https://www.inaturalist.org/observations/140301112
Glandularia selloi,species,1,2022-10-28T18:19:43-03:00,2022-10-28,-56.052463688,-34.7144516285,227,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,1,https://www.inaturalist.org/observations/140300863
Mimosa,genus,2,2022-10-28T18:18:15-03:00,2022-10-28,-56.7495307922,-34.3522834778,NA,karinaviera,565949,Karina Viera,231,cc-by,2,https://www.inaturalist.org/observations/140300702
Agaricus,genus,1,2022-10-28T18:17:55-03:00,2022-10-28,-55.0369592,-34.9005324667,1,enriquecenoz,5890577,Enrique Cenoz,1942,cc-by-nc,1,https://www.inaturalist.org/observations/140300679
Sisyrinchium platense,species,1,2022-10-28T18:16:34-03:00,2022-10-28,-56.0519946367,-34.7146095455,295,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,1,https://www.inaturalist.org/observations/140300548
Lippia alba,species,1,2022-10-28T18:15:10-03:00,2022-10-28,-56.051674,-34.713996,13,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,1,https://www.inaturalist.org/observations/140300317
Brachymyrmex,genus,1,2022-10-28T18:14:14-03:00,2022-10-28,-58.071131,-32.3311789722,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,1,https://www.inaturalist.org/observations/140300245
Cyperus reflexus,species,2,2022-10-28T18:13:31-03:00,2022-10-28,-55.3041933333,-34.8263833333,8,ignacioberro,2960542,Ignacio Berro,358,cc0,2,https://www.inaturalist.org/observations/140300185
Breda,genus,2,2022-10-28T18:12:17-03:00,2022-10-28,-56.052499,-34.714661,6,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,2,https://www.inaturalist.org/observations/140300078
Plantae,kingdom,0,2022-10-28T18:12:07-03:00,2022-10-28,-56.7495269775,-34.3522911069,NA,karinaviera,565949,Karina Viera,231,cc-by,0,https://www.inaturalist.org/observations/140300070
Ambrosia,genus,1,2022-10-28T18:11:25-03:00,2022-10-28,-56.7262878417,-34.3541908264,NA,karinaviera,565949,Karina Viera,231,cc-by,1,https://www.inaturalist.org/observations/140300031
Helicellinae,subfamily,0,2022-10-28T18:10:40-03:00,2022-10-28,-58.0711689722,-32.3311399722,NA,javierpiquillen,5003047,Javier Piquillén,795,,0,https://www.inaturalist.org/observations/140299969
Maytenus ilicifolia,species,1,2022-10-28T18:09:22-03:00,2022-10-28,-55.3046385,-34.826476,20,ignacioberro,2960542,Ignacio Berro,358,cc0,1,https://www.inaturalist.org/observations/140299760
Lotus subbiflorus,species,2,2022-10-28T18:08:54-03:00,2022-10-28,-55.6546992995,-34.6659631468,10,daniel_hp,2495933,daniel hernández,1770,cc0,2,https://www.inaturalist.org/observations/140299704
Parkinsonia,genus,2,2022-10-28T18:08:30-03:00,2022-10-28,-56.7458419797,-34.3539810181,NA,karinaviera,565949,Karina Viera,231,cc-by,2,https://www.inaturalist.org/observations/140299677
Steatoda grossa,species,2,2022-10-28T18:08:01-03:00,2022-10-28,-56.05172,-34.714012,13,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,2,https://www.inaturalist.org/observations/140299635
Bulimulus bonariensis,species,1,2022-10-28T18:07:38-03:00,2022-10-28,-58.071339,-32.331175,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,1,https://www.inaturalist.org/observations/140299607
Oecobius navus,species,1,2022-10-28T18:06:08-03:00,2022-10-28,-58.07120115,-32.33114658,4,javierpiquillen,5003047,Javier Piquillén,795,NA,1,https://www.inaturalist.org/observations/140299482
Steatoda grossa,species,2,2022-10-28T18:05:00-03:00,2022-10-28,-56.051715,-34.714032,13,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,2,https://www.inaturalist.org/observations/140299372
Cornu aspersum,species,1,2022-10-28T18:04:12-03:00,2022-10-28,-58.07124,-32.3312,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,1,https://www.inaturalist.org/observations/140299315
Harmonia axyridis,species,1,2022-10-28T18:03:28-03:00,2022-10-28,-56.7262878417,-34.3541908264,NA,karinaviera,565949,Karina Viera,231,cc-by,1,https://www.inaturalist.org/observations/140299247
Camponotus mus,species,3,2022-10-28T18:03:19-03:00,2022-10-28,-58.0712339722,-32.3312099722,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,3,https://www.inaturalist.org/observations/140299237
Medicago sativa,species,2,2022-10-28T18:01:57-03:00,2022-10-28,-56.7234802244,-34.3425331114,NA,karinaviera,565949,Karina Viera,231,cc-by,2,https://www.inaturalist.org/observations/140299110
Carya illinoinensis,species,0,2022-10-28T18:01:31-03:00,2022-10-28,-55.30442,-34.8261733333,8,ignacioberro,2960542,Ignacio Berro,358,cc0,0,https://www.inaturalist.org/observations/140299068
Eristalis tenax,species,1,2022-10-28T18:00:24-03:00,2022-10-28,-56.052466,-34.714766,56,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,1,https://www.inaturalist.org/observations/140298986
Strelitzia reginae,species,4,2022-10-28T17:59:27-03:00,2022-10-28,-56.051638,-34.713953,13,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,4,https://www.inaturalist.org/observations/140298905
Zenaida auriculata,species,2,2022-10-28T17:59:01-03:00,2022-10-28,-58.0712359722,-32.331273,NA,javierpiquillen,5003047,Javier Piquillén,795,NA,2,https://www.inaturalist.org/observations/140298867
Lantana camara,species,3,2022-10-28T17:56:47-03:00,2022-10-28,-56.051703,-34.714,13,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,3,https://www.inaturalist.org/observations/140298707
Nysius,genus,0,2022-10-28T17:53:31-03:00,2022-10-28,-56.0520734265,-34.7142656002,835,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,0,https://www.inaturalist.org/observations/140298325
Verbena,genus,1,2022-10-28T17:50:28-03:00,2022-10-28,-55.6548589,-34.6655008,39,daniel_hp,2495933,daniel hernández,1770,cc0,1,https://www.inaturalist.org/observations/140297968
Phaedon,genus,0,2022-10-28T17:48:52-03:00,2022-10-28,-56.0519761965,-34.7140773668,901,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,0,https://www.inaturalist.org/observations/140297773
Nicotiana longiflora,species,1,2022-10-28T17:47:54-03:00,2022-10-28,-55.3046333333,-34.8263933333,8,ignacioberro,2960542,Ignacio Berro,358,cc0,1,https://www.inaturalist.org/observations/140297574
Passiflora caerulea,species,1,2022-10-28T17:44:51-03:00,2022-10-28,-55.3043783333,-34.8261216667,9,ignacioberro,2960542,Ignacio Berro,358,cc0,1,https://www.inaturalist.org/observations/140297168
Arctiini,tribe,1,2022-10-28T17:44:21-03:00,2022-10-28,-56.0514451191,-34.71378661,818,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,1,https://www.inaturalist.org/observations/140297144
Juncus,genus,0,2022-10-28T17:41:55-03:00,2022-10-28,-55.3044533333,-34.8264133333,8,ignacioberro,2960542,Ignacio Berro,358,cc0,0,https://www.inaturalist.org/observations/140296954
Actinote,genus,0,2022-10-28T17:39:56-03:00,2022-10-28,-56.052475,-34.714704,3,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,0,https://www.inaturalist.org/observations/140296804
Didelphis albiventris,species,3,2022-10-28T17:39:02-03:00,2022-10-28,-54.9398277327,-34.9431710744,314,lurtri,2633413,Lucía Rodríguez-Tricot,569,cc-by-nc,3,https://www.inaturalist.org/observations/140296736
Melilotus indicus,species,2,2022-10-28T17:38:26-03:00,2022-10-28,-55.3044366667,-34.826215,7,ignacioberro,2960542,Ignacio Berro,358,cc0,2,https://www.inaturalist.org/observations/140296668
Apis mellifera,species,3,2022-10-28T17:37:30-03:00,2022-10-28,-56.0521190241,-34.7148757714,993,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,3,https://www.inaturalist.org/observations/140296573
Elateridae,family,0,2022-10-28T17:33:01-03:00,2022-10-28,-56.0524053499,-34.7146883661,769,frankowietcz,6283162,Franco Agustín Toso,428,cc-by-nc,0,https://www.inaturalist.org/observations/140296157
Echium plantagineum,species,3,2022-10-28T17:30:15-03:00,2022-10-28,-55.6548988,-34.6654918,87,daniel_hp,2495933,daniel hernández,1770,cc0,3,https://www.inaturalist.org/observations/140295891
Eleocharis,genus,0,2022-10-28T17:25:16-03:00,2022-10-28,-55.3044682,-34.8263641,64,ignacioberro,2960542,Ignacio Berro,358,cc0,0,https://www.inaturalist.org/observations/140295522
Asclepias × aequicornu,hybrid,1,2022-10-28T17:25:14-03:00,2022-10-28,-54.9722889,-34.9190304,68,enriquecenoz,5890577,Enrique Cenoz,1942,cc-by-nc,1,https://www.inaturalist.org/observations/140295520
Margyricarpus pinnatus,species,1,2022-10-28T17:21:51-03:00,2022-10-28,-54.97475875,-34.91832685,1,enriquecenoz,5890577,Enrique Cenoz,1942,cc-by-nc,1,https://www.inaturalist.org/observations/140295125
Gomphrena perennis,species,1,2022-10-28T17:20:28-03:00,2022-10-28,-54.9747662833,-34.91829105,1,enriquecenoz,5890577,Enrique Cenoz,1942,cc-by-nc,1,https://www.inaturalist.org/observations/140295019
